amount,oldbalanceOrg,newbalanceOrig,is_transfer
116189.61,131594.0,15404.39,0
368818.06,204.0,0.0,0
34471.05,0.0,0.0,0
138916.95,0.0,0.0,0
174846.55,1158.0,0.0,0
53391.67,0.0,0.0,0
105237.57,0.0,0.0,0
25053.58,60638.0,35584.42,1
124266.58,0.0,0.0,0
121757.93,0.0,0.0,0
293374.84,278942.69,0.0,0
314964.67,466469.43,151504.76,1
174609.16,0.0,0.0,1
39480.03,50927.0,11446.97,0
156079.06,191.0,0.0,0
119926.16,107228.0,0.0,0
10407.45,0.0,0.0,0
97054.45,21489.0,0.0,0
204162.49,0.0,0.0,0
76957.1,21809.0,0.0,0
27771.61,0.0,0.0,0
8253.84,0.0,0.0,0
79783.99,20236.0,0.0,0
1436779.07,14650.0,0.0,1
112040.03,0.0,0.0,0
61536.97,79748.0,18211.03,0
316877.95,15531.0,0.0,0
222221.25,128373.0,0.0,0
828573.51,0.0,0.0,1
1083849.47,164661.0,0.0,1
60934.53,160177.0,99242.47,0
336724.95,49629.0,0.0,0
219482.68,0.0,0.0,0
55982.49,0.0,0.0,0
327556.66,0.0,0.0,1
275049.9,63828.0,0.0,0
468155.41,2562.0,0.0,1
278443.65,0.0,0.0,0
377130.46,0.0,0.0,0
339591.38,793736.0,454144.62,1
356218.42,19232.0,0.0,0
123458.67,582532.62,459073.95,0
346538.0,0.0,0.0,0
112726.96,51330.0,0.0,0
195712.09,387.0,0.0,0
77433.51,230932.09,153498.59,0
173221.38,168.0,0.0,0
8180.34,0.0,0.0,0
2534587.35,0.0,0.0,1
473712.25,0.0,0.0,0
107387.86,20711.0,0.0,0
331437.64,0.0,0.0,1
50262.84,0.0,0.0,0
434979.15,0.0,0.0,0
498495.08,293.0,0.0,0
149888.07,0.0,0.0,0
2368807.46,65466.0,0.0,1
481443.11,0.0,0.0,1
256280.86,25798.0,0.0,0
563317.57,28478.84,0.0,0
775580.24,0.0,0.0,1
145098.94,25978.0,0.0,0
185887.47,0.0,0.0,0
373746.31,0.0,0.0,0
106367.35,0.0,0.0,0
11018.92,0.0,0.0,0
486944.44,0.0,0.0,0
133219.3,0.0,0.0,0
453546.06,0.0,0.0,1
80640.4,25313.0,0.0,0
4878.6,81158.0,76279.4,1
144166.75,32984.0,0.0,0
170025.35,20897.0,0.0,0
515317.22,0.0,0.0,1
490783.73,99586.0,0.0,0
580158.25,14423.0,0.0,1
67134.11,21467.0,0.0,0
78932.29,0.0,0.0,0
163329.59,0.0,0.0,0
24935.36,0.0,0.0,0
149933.82,107484.0,0.0,0
53177.52,0.0,0.0,0
108960.88,52044.0,0.0,0
273121.51,203.0,0.0,0
7409.29,50101.0,42691.71,0
164518.0,0.0,0.0,0
76139.0,0.0,0.0,0
302552.39,24016.0,0.0,0
10000000.0,0.0,0.0,1
27265.77,247074.62,219808.86,0
54238.75,0.0,0.0,0
730437.79,0.0,0.0,1
164341.29,126737.72,0.0,0
1978051.29,0.0,0.0,1
242056.62,72.0,0.0,0
242373.9,40095.0,0.0,0
480231.92,4429.03,0.0,1
484981.6,0.0,0.0,1
73425.56,22089.0,0.0,0
167404.78,46331.0,0.0,0
259763.32,114788.0,0.0,0
431498.32,0.0,0.0,0
249921.98,19968.0,0.0,0
178873.86,0.0,0.0,1
444633.95,0.0,0.0,1
141710.6,251657.25,109946.64,0
122825.68,0.0,0.0,0
91395.45,0.0,0.0,0
527811.44,0.0,0.0,1
103341.06,10655.0,0.0,0
432005.67,0.0,0.0,0
209080.15,0.0,0.0,0
495680.04,0.0,0.0,0
1509.37,40338.0,38828.63,1
301920.98,18232.0,0.0,0
1710862.7,134851.0,0.0,1
65798.12,3826.0,0.0,0
421880.23,0.0,0.0,1
160413.43,37127.0,0.0,0
271214.44,72799.3,0.0,0
33828.55,0.0,0.0,0
11442.32,0.0,0.0,0
355628.7,0.0,0.0,1
333476.76,0.0,0.0,0
400122.11,167433.0,0.0,0
312224.78,101195.0,0.0,0
113777.54,0.0,0.0,0
186610.26,39760.36,0.0,0
378329.28,11422.0,0.0,1
368114.5,35621.0,0.0,1
153400.2,0.0,0.0,1
282556.96,231.0,0.0,0
8.9,0.0,0.0,0
143643.8,0.0,0.0,0
62551.72,0.0,0.0,0
409982.95,3558.0,0.0,0
200843.1,0.0,0.0,1
388719.4,11275.0,0.0,0
417345.34,89799.79,0.0,0
294312.82,65112.0,0.0,0
247086.83,0.0,0.0,0
107206.0,44739.0,0.0,0
149372.9,31279.0,0.0,0
416329.25,0.0,0.0,0
353189.98,0.0,0.0,0
375063.57,293.0,0.0,0
17035.7,0.0,0.0,0
637910.08,147476.46,0.0,0
93162.14,0.0,0.0,0
469153.37,6030.0,0.0,0
806308.14,0.0,0.0,1
622643.98,0.0,0.0,0
235943.11,362462.58,126519.48,0
1518572.43,16284.0,0.0,1
341444.94,62617.83,0.0,0
166749.9,0.0,0.0,0
189697.88,0.0,0.0,0
702627.17,0.0,0.0,1
342719.25,0.0,0.0,0
311062.66,0.0,0.0,0
160572.12,0.0,0.0,0
26687.23,0.0,0.0,0
901545.59,0.0,0.0,1
3237.15,0.0,0.0,0
236299.72,0.0,0.0,0
164317.6,467256.87,302939.27,0
51601.12,35500.0,0.0,0
1437.24,121721.85,120284.61,0
273056.35,0.0,0.0,0
71064.89,0.0,0.0,0
72768.83,0.0,0.0,0
929365.33,0.0,0.0,1
235037.05,30231.0,0.0,0
267504.32,31692.0,0.0,0
614385.32,0.0,0.0,0
121130.21,0.0,0.0,0
103356.44,105828.0,2471.56,0
44441.67,32175.27,0.0,0
436759.98,0.0,0.0,0
9703.87,496164.0,486460.13,0
966389.93,966389.93,0.0,0
785938.54,0.0,0.0,1
426873.45,0.0,0.0,1
349819.98,61294.0,0.0,0
325004.99,206887.0,0.0,0
23290.27,49116.0,25825.73,0
189301.7,0.0,0.0,0
215460.43,130453.0,0.0,0
340849.1,8927.0,0.0,0
161404.8,0.0,0.0,1
149173.23,0.0,0.0,0
98050.55,0.0,0.0,0
35210.14,0.0,0.0,0
214556.53,0.0,0.0,0
228090.38,0.0,0.0,0
151268.55,50011.0,0.0,1
201120.4,2180.0,0.0,0
27437.73,0.0,0.0,0
154218.37,0.0,0.0,0
142611.73,0.0,0.0,0
368765.23,0.0,0.0,0
340354.84,0.0,0.0,0
959002.47,0.0,0.0,1
213195.6,0.0,0.0,0
237848.8,0.0,0.0,0
86094.99,15930.0,0.0,0
230887.96,0.0,0.0,0
48504.69,0.0,0.0,0
132772.7,0.0,0.0,0
459448.49,0.0,0.0,1
1718006.07,149760.0,0.0,1
379187.3,0.0,0.0,0
75666.38,1055.0,0.0,0
361138.33,21403.0,0.0,1
9766.4,0.0,0.0,0
38850.77,0.0,0.0,0
197770.91,50308.0,0.0,0
555144.85,0.0,0.0,1
109052.54,0.0,0.0,0
271923.73,19270.0,0.0,1
155596.79,0.0,0.0,0
501496.31,501496.31,0.0,0
236141.66,221202.0,0.0,0
395825.71,0.0,0.0,0
540638.1,0.0,0.0,1
512041.76,245039.0,0.0,1
25306.81,0.0,0.0,1
309969.78,0.0,0.0,0
140685.6,25600.0,0.0,0
317640.65,0.0,0.0,0
292753.46,0.0,0.0,1
378206.82,0.0,0.0,0
147179.0,29332.0,0.0,0
202423.04,0.0,0.0,0
4619.48,299447.0,294827.52,0
665939.9,0.0,0.0,1
305645.14,0.0,0.0,0
320262.48,36503.0,0.0,0
75608.07,0.0,0.0,1
71975.11,142574.0,70598.89,0
476173.52,951357.02,475183.5,0
1376945.19,9960.0,0.0,1
99647.21,0.0,0.0,0
11967.92,42312.72,30344.79,0
270410.51,100669.19,0.0,0
99427.72,0.0,0.0,0
229526.83,0.0,0.0,0
46579.83,953.0,0.0,0
450792.69,101024.0,0.0,1
318377.91,0.0,0.0,0
183834.39,0.0,0.0,0
190823.49,2996.51,0.0,0
183169.01,20601.0,0.0,1
32729.7,0.0,0.0,0
46457.03,0.0,0.0,0
271800.38,5005.0,0.0,0
61564.11,0.0,0.0,0
193100.41,130278.0,0.0,0
161731.91,0.0,0.0,0
41396.52,0.0,0.0,0
316275.69,147601.0,0.0,0
339825.94,29435.31,0.0,1
76112.17,0.0,0.0,0
318067.41,128394.0,0.0,1
16388.15,571879.0,555490.85,0
85703.82,0.0,0.0,0
139843.77,0.0,0.0,1
629150.83,0.0,0.0,1
224157.43,0.0,0.0,0
54685.7,19336.0,0.0,0
964285.89,183315.0,0.0,1
311824.15,67182.0,0.0,0
376771.31,0.0,0.0,0
129855.96,0.0,0.0,0
92619.68,9007.0,0.0,0
171381.27,25825.23,0.0,0
322128.86,0.0,0.0,1
76644.0,0.0,0.0,0
373567.28,238.0,0.0,0
255093.48,0.0,0.0,0
95526.66,59.0,0.0,0
178598.42,1546.0,0.0,0
49919.21,0.0,0.0,0
126052.66,0.0,0.0,0
592480.1,115002.0,0.0,1
109304.45,0.0,0.0,0
604595.26,0.0,0.0,1
881187.51,881187.51,0.0,0
141931.33,0.0,0.0,0
130251.81,100602.0,0.0,1
117552.45,0.0,0.0,0
244389.98,0.0,0.0,0
148681.67,0.0,0.0,0
69223.55,989032.23,919808.68,0
18814.38,0.0,0.0,0
11447.75,28060.0,16612.25,0
156328.77,0.0,0.0,1
122353.76,0.0,0.0,0
41384.37,49883.0,8498.63,0
102527.5,200162.0,97634.5,0
244858.58,30915.0,0.0,0
45026.02,0.0,0.0,0
57453.1,51242.0,0.0,0
124533.47,0.0,0.0,0
144658.87,0.0,0.0,0
473648.33,0.0,0.0,0
301264.1,0.0,0.0,0
166181.71,461.0,0.0,0
866381.31,1915.0,0.0,1
15212.55,7062.0,0.0,0
625023.05,6452.0,0.0,0
98796.35,0.0,0.0,0
612563.65,0.0,0.0,1
134905.12,160.0,0.0,0
474587.13,165235.72,0.0,0
255783.27,0.0,0.0,0
36848.35,100776.0,63927.65,0
276880.3,0.0,0.0,0
878410.37,34172.07,0.0,1
157031.8,0.0,0.0,0
627129.17,0.0,0.0,1
91342.07,0.0,0.0,0
2465872.59,605789.36,0.0,1
343706.75,0.0,0.0,1
263894.82,2463.0,0.0,0
76772.81,19898.0,0.0,0
226840.94,528.0,0.0,0
365516.69,44659.0,0.0,1
71118.36,0.0,0.0,0
353547.87,204.12,0.0,0
190447.66,1566.0,0.0,0
63979.06,0.0,0.0,1
318672.08,0.0,0.0,1
209873.34,121550.0,0.0,0
101212.39,30310.0,0.0,0
63405.13,6080.0,0.0,0
196792.7,101977.0,0.0,0
207797.68,30556.0,0.0,0
716277.17,0.0,0.0,1
74217.84,49697.0,0.0,1
88190.56,0.0,0.0,0
125105.09,31290.0,0.0,0
118165.65,0.0,0.0,0
1377552.31,162034.0,0.0,1
210905.13,217921.0,7015.87,0
34586.64,0.0,0.0,0
420506.23,682.0,0.0,0
97779.23,230265.0,132485.77,0
199430.79,323.0,0.0,0
161915.98,0.0,0.0,0
128001.23,11008.0,0.0,0
183285.4,0.0,0.0,0
210641.93,169403.0,0.0,0
23947.51,238.0,0.0,0
283563.26,15367.0,0.0,0
100418.65,11347.0,0.0,0
843879.14,0.0,0.0,1
279294.44,0.0,0.0,0
96152.45,0.0,0.0,0
180098.91,0.0,0.0,0
3669.79,7039.0,3369.21,1
61855.87,0.0,0.0,0
209620.83,109481.0,0.0,0
140568.83,0.0,0.0,0
1395003.9,16396.0,0.0,1
155734.3,153655.0,0.0,0
54329.22,0.0,0.0,0
101075.44,0.0,0.0,0
615798.1,10235.0,0.0,1
105463.04,0.0,0.0,0
16522.07,0.0,0.0,0
95651.79,179157.0,83505.21,0
335795.24,0.0,0.0,0
150496.84,0.0,0.0,0
273217.29,20243.0,0.0,1
73217.63,133.0,0.0,0
65624.65,25683.0,0.0,1
79957.1,0.0,0.0,0
116897.54,31301.0,0.0,0
13016.28,0.0,0.0,0
381226.78,0.0,0.0,0
222995.44,0.0,0.0,0
76373.95,0.0,0.0,0
49932.4,168.0,0.0,0
340425.4,52183.0,0.0,0
377124.2,37667.0,0.0,0
125031.77,40871.46,0.0,0
234742.01,15864.0,0.0,0
408759.45,0.0,0.0,1
263817.12,802.0,0.0,0
730603.7,0.0,0.0,1
46733.29,16259.0,0.0,0
154578.56,10554.0,0.0,0
218444.91,0.0,0.0,0
6487.94,148121.0,141633.06,0
261926.0,0.0,0.0,0
169451.71,0.0,0.0,0
151258.76,72193.0,0.0,0
1334926.13,0.0,0.0,1
486042.36,0.0,0.0,1
34767.08,468.0,0.0,0
365438.03,0.0,0.0,0
158546.27,0.0,0.0,0
231138.32,10180.0,0.0,1
8259.71,20756.0,12496.29,0
192193.26,166577.0,0.0,0
262335.32,0.0,0.0,0
77084.2,62071.0,0.0,0
1573.67,0.0,0.0,0
87321.27,59689.0,0.0,0
982330.84,89781.0,0.0,1
1026125.26,0.0,0.0,1
23835.22,1143.0,0.0,0
60477.66,10349.0,0.0,0
47172.39,133652.0,86479.61,0
168870.06,173.0,0.0,0
47136.97,36895.0,0.0,0
56724.39,5044.0,0.0,0
125086.45,11537.0,0.0,0
35316.05,0.0,0.0,0
108012.75,0.0,0.0,0
36150.44,0.0,0.0,0
63187.34,286004.0,222816.66,0
430570.09,120916.0,0.0,1
282499.79,0.0,0.0,0
400673.65,5313.0,0.0,0
221328.45,0.0,0.0,0
643240.12,6522.0,0.0,0
89022.37,39332.0,0.0,0
287568.34,128686.0,0.0,0
371255.88,3248.0,0.0,0
57371.94,2437.0,0.0,0
20298.2,0.0,0.0,0
291856.19,0.0,0.0,0
233287.47,264.0,0.0,0
173664.1,0.0,0.0,0
53525.85,0.0,0.0,0
56725.4,117.0,0.0,0
216965.36,0.0,0.0,0
77663.37,2957.0,0.0,0
247147.85,0.0,0.0,0
461869.89,20014.0,0.0,0
51007.48,0.0,0.0,0
151433.69,7936.0,0.0,1
115077.09,0.0,0.0,0
78941.18,274.0,0.0,0
166575.12,0.0,0.0,0
145239.99,180.0,0.0,0
104466.45,0.0,0.0,0
497423.63,5142.0,0.0,1
1332971.9,0.0,0.0,1
324664.59,118223.01,0.0,0
294420.57,23673.0,0.0,0
272251.92,116171.0,0.0,0
367828.18,0.0,0.0,1
119387.01,12319.0,0.0,0
93645.66,0.0,0.0,0
96417.91,107804.45,11386.54,0
640815.13,453104.0,0.0,1
127458.78,0.0,0.0,0
65474.86,0.0,0.0,1
200286.73,0.0,0.0,0
260017.58,0.0,0.0,0
219676.1,39725.0,0.0,0
55209.74,0.0,0.0,0
104283.77,282.0,0.0,0
83131.57,0.0,0.0,0
270581.99,23503.0,0.0,0
138011.75,7438.0,0.0,0
944574.98,0.0,0.0,1
46686.97,342349.0,295662.03,0
323979.86,0.0,0.0,0
1043340.01,0.0,0.0,1
257571.12,0.0,0.0,1
195128.61,0.0,0.0,0
387197.9,95.0,0.0,1
411473.0,6015.0,0.0,0
159523.5,0.0,0.0,0
235914.86,66558.0,0.0,0
440800.52,51263.0,0.0,0
128275.33,429424.15,301148.82,1
145031.53,0.0,0.0,0
185612.88,10548.56,0.0,0
421428.4,19443.0,0.0,1
142385.06,29886.0,0.0,1
163036.26,0.0,0.0,0
258033.71,0.0,0.0,0
1450359.98,0.0,0.0,1
357506.82,0.0,0.0,1
205994.06,0.0,0.0,0
30938.15,0.0,0.0,0
197753.77,0.0,0.0,0
874795.79,194342.37,0.0,1
287225.22,16710.0,0.0,0
34795.74,0.0,0.0,0
313974.24,0.0,0.0,0
220050.02,0.0,0.0,0
148506.92,0.0,0.0,0
277848.4,0.0,0.0,0
412960.49,2245.0,0.0,0
158252.14,29675.0,0.0,0
203875.55,5067.0,0.0,0
643316.29,195.0,0.0,0
174655.48,59328.0,0.0,0
1832900.79,9563.0,0.0,1
77374.0,0.0,0.0,0
4742.57,7730.0,2987.43,0
149528.68,9902.0,0.0,0
361012.38,0.0,0.0,0
227091.7,0.0,0.0,0
368227.2,102852.0,0.0,0
473667.69,35025.8,0.0,0
353230.07,0.0,0.0,0
108772.85,0.0,0.0,1
2212095.37,24541.0,0.0,1
62513.73,0.0,0.0,0
167247.26,0.0,0.0,0
55984.18,0.0,0.0,1
804354.82,0.0,0.0,1
213013.73,0.0,0.0,0
329847.64,0.0,0.0,0
208223.1,51582.0,0.0,1
210293.72,109954.0,0.0,0
249408.87,60530.0,0.0,0
149258.2,0.0,0.0,0
129086.19,0.0,0.0,1
74864.91,707585.0,632720.09,0
322186.8,26599.0,0.0,0
828062.16,385.0,0.0,1
179481.19,55555.0,0.0,0
98036.97,152255.0,54218.03,0
193293.31,298.0,0.0,0
388282.66,4838.12,0.0,0
37145.51,154888.0,117742.49,0
378170.95,43990.0,0.0,0
344134.54,526995.6,182861.06,0
352252.42,0.0,0.0,1
2103.46,1595.0,0.0,0
34170.53,54499.0,20328.47,0
1548371.11,0.0,0.0,1
391285.1,1276.0,0.0,0
363911.93,0.0,0.0,0
24346.12,255054.5,230708.39,0
407786.43,90379.0,0.0,1
48699.54,0.0,0.0,1
5071.26,19599.0,14527.74,0
329212.96,11328.0,0.0,0
163160.76,9834.0,0.0,0
80453.78,0.0,0.0,0
351018.04,0.0,0.0,0
119351.83,0.0,0.0,0
350421.63,151.0,0.0,0
147467.41,0.0,0.0,0
154457.94,138.0,0.0,0
716317.34,0.0,0.0,1
16678.89,247657.13,230978.25,0
29410.54,0.0,0.0,0
988537.3,2558.0,0.0,1
22478.84,5089.0,0.0,0
675776.81,0.0,0.0,1
237690.15,0.0,0.0,0
49472.22,29692.0,0.0,0
165274.77,0.0,0.0,0
715711.36,0.0,0.0,1
60773.66,0.0,0.0,0
825491.71,215898.13,0.0,1
649085.22,0.0,0.0,1
332952.81,0.0,0.0,0
21368.36,0.0,0.0,0
116813.65,184.0,0.0,0
352406.24,0.0,0.0,0
130203.05,41.0,0.0,0
777469.11,0.0,0.0,1
201376.87,106976.0,0.0,0
105051.53,1346270.93,1241219.4,0
291130.44,32204.0,0.0,0
570513.55,20168.0,0.0,0
112945.54,0.0,0.0,0
23259.07,10197.0,0.0,0
182130.97,0.0,0.0,0
1312069.89,0.0,0.0,1
216942.68,51394.0,0.0,0
338674.89,0.0,0.0,0
566632.8,0.0,0.0,1
339614.44,121908.0,0.0,0
18751.45,0.0,0.0,0
128804.19,16369.0,0.0,1
258277.76,0.0,0.0,0
88582.21,16557.0,0.0,0
156710.43,0.0,0.0,0
134379.97,7007.0,0.0,1
178290.35,162935.0,0.0,0
39006.27,13288.0,0.0,1
221739.17,379.0,0.0,0
152886.22,0.0,0.0,1
259692.33,30306.0,0.0,0
106090.81,0.0,0.0,0
125838.75,0.0,0.0,0
118406.73,0.0,0.0,0
21459.41,394.0,0.0,0
64584.7,65407.0,822.3,0
93516.44,0.0,0.0,0
1943056.7,2557.0,0.0,1
428048.32,0.0,0.0,0
100270.69,14532.0,0.0,0
166087.9,20902.0,0.0,0
330693.27,119034.0,0.0,1
185672.36,192969.0,7296.64,0
666186.85,354800.85,0.0,0
161074.67,99534.0,0.0,0
450639.45,0.0,0.0,0
419492.56,102268.0,0.0,0
302239.13,135276.21,0.0,1
1676709.97,0.0,0.0,1
170099.46,0.0,0.0,0
634598.5,219.0,0.0,1
128031.75,0.0,0.0,0
99930.52,66674.0,0.0,0
2823.07,50635.0,47811.93,0
112331.21,124897.79,12566.58,0
202878.26,38120.81,0.0,0
341572.84,0.0,0.0,0
260951.24,16604.0,0.0,0
212378.03,0.0,0.0,0
83540.94,0.0,0.0,0
206528.05,0.0,0.0,0
78683.77,0.0,0.0,1
331580.78,103604.0,0.0,0
71480.64,275.0,0.0,0
71258.47,5396.0,0.0,0
108904.56,49837.0,0.0,0
3088.53,0.0,0.0,0
1297424.09,9236.0,0.0,1
90418.04,0.0,0.0,0
258046.59,0.0,0.0,1
25980.26,0.0,0.0,0
614345.52,0.0,0.0,1
404455.65,0.0,0.0,1
102870.06,17141.7,0.0,0
66689.07,13491.0,0.0,0
253143.04,54360.0,0.0,0
29816.51,4306.11,0.0,0
55559.66,0.0,0.0,0
168248.88,0.0,0.0,1
158453.77,0.0,0.0,1
68793.11,0.0,0.0,0
234804.25,82407.0,0.0,1
620229.72,0.0,0.0,1
57870.94,72755.0,14884.06,0
84468.22,102704.0,18235.78,0
148993.73,32358.0,0.0,0
372322.18,0.0,0.0,1
113710.99,0.0,0.0,0
468527.35,0.0,0.0,1
362061.72,15853.0,0.0,0
2117853.19,0.0,0.0,1
154926.98,61195.0,0.0,0
942350.33,0.0,0.0,1
147097.17,0.0,0.0,0
83720.43,36411.0,0.0,0
52313.57,0.0,0.0,0
42646.67,202221.65,159574.98,0
28814.66,0.0,0.0,0
381348.7,0.0,0.0,0
330843.39,0.0,0.0,0
358808.67,0.0,0.0,0
333598.34,0.0,0.0,0
9654.52,0.0,0.0,0
184616.46,27764.0,0.0,0
104903.4,0.0,0.0,1
56671.78,504810.0,448138.22,0
243603.6,0.0,0.0,0
1510875.84,0.0,0.0,1
132375.23,213919.0,81543.77,0
119786.04,0.0,0.0,0
43501.29,6359.0,0.0,0
426805.11,3485.0,0.0,0
52724.43,0.0,0.0,1
274450.87,201676.0,0.0,1
236199.81,0.0,0.0,0
81547.59,0.0,0.0,0
531441.12,295.0,0.0,0
384724.34,0.0,0.0,0
405227.37,0.0,0.0,1
468619.94,281684.68,0.0,0
199509.29,0.0,0.0,0
172631.02,0.0,0.0,0
296067.51,7152.0,0.0,1
131591.19,9917.0,0.0,0
389311.08,531.0,0.0,0
34317.44,302447.0,268129.56,0
52141.85,0.0,0.0,0
152313.95,19991.0,0.0,0
121406.77,0.0,0.0,0
84949.1,336.0,0.0,0
270841.17,6840.55,0.0,0
77074.2,40240.0,0.0,0
256889.99,57593.83,0.0,0
129251.79,0.0,0.0,0
134260.69,0.0,0.0,0
2599471.19,0.0,0.0,1
270281.87,253.0,0.0,0
286416.83,486315.0,199898.17,0
67640.84,114113.0,46472.16,0
59818.66,0.0,0.0,0
385655.93,0.0,0.0,1
124876.26,0.0,0.0,0
111482.57,0.0,0.0,0
63596.07,0.0,0.0,0
126756.87,0.0,0.0,0
170874.45,22929.0,0.0,0
98298.64,10692.0,0.0,0
291006.99,0.0,0.0,0
102820.41,145210.0,42389.59,0
477929.44,0.0,0.0,0
79133.3,0.0,0.0,0
177381.43,132.0,0.0,0
944292.59,22158.0,0.0,1
113411.41,0.0,0.0,0
93901.83,1036.57,0.0,1
56654.04,104439.0,47784.96,0
131100.44,436450.0,305349.56,0
475829.03,64844.0,0.0,0
61643.66,51047.0,0.0,0
195771.08,51746.0,0.0,0
296995.27,0.0,0.0,1
116987.87,0.0,0.0,0
31984.03,0.0,0.0,0
55489.56,80629.0,25139.44,1
110468.56,21447.0,0.0,0
90459.83,198.0,0.0,0
367049.75,0.0,0.0,1
106462.54,20810.0,0.0,0
332440.05,8018.0,0.0,0
199730.4,0.0,0.0,0
374349.43,0.0,0.0,0
805113.76,0.0,0.0,1
469256.5,0.0,0.0,0
213656.56,0.0,0.0,0
291548.26,0.0,0.0,0
201771.58,31279.0,0.0,0
279167.87,127422.74,0.0,0
146300.31,141965.0,0.0,1
347184.96,283238.0,0.0,0
116776.76,25526.0,0.0,0
271005.22,104294.0,0.0,0
353964.63,20501.0,0.0,0
94010.87,0.0,0.0,0
842379.36,0.0,0.0,1
312872.85,69970.0,0.0,0
29073.52,596.0,0.0,0
1667706.24,6011.0,0.0,1
169050.39,27063.0,0.0,0
131685.36,0.0,0.0,0
525322.79,21772.0,0.0,1
340401.87,61178.0,0.0,0
100879.07,0.0,0.0,0
15561.91,208581.0,193019.09,0
135120.17,196.0,0.0,1
56611.57,9940.0,0.0,0
248434.38,256580.68,8146.3,0
215001.41,0.0,0.0,0
409490.14,0.0,0.0,0
416769.31,0.0,0.0,0
35424.7,0.0,0.0,0
191715.16,0.0,0.0,0
134362.05,0.0,0.0,0
2172.43,1118.0,0.0,0
212994.7,1282.0,0.0,0
177549.65,238.0,0.0,0
232039.49,765380.0,533340.51,1
110140.86,23231.0,0.0,0
1010.77,99426.0,98415.23,0
46743.38,256.0,0.0,0
330534.54,0.0,0.0,0
105301.64,0.0,0.0,0
112032.29,0.0,0.0,0
105343.93,27496.0,0.0,0
2681.19,212.0,0.0,0
41524.65,0.0,0.0,0
468733.76,341.0,0.0,0
177665.22,0.0,0.0,1
1789105.91,0.0,0.0,1
235134.23,0.0,0.0,1
260279.83,0.0,0.0,0
121433.09,256684.84,135251.75,0
63369.17,300084.0,236714.83,0
212104.87,0.0,0.0,0
103722.38,0.0,0.0,0
37452.84,0.0,0.0,0
113407.73,0.0,0.0,0
24581.61,11631.0,0.0,0
911459.63,0.0,0.0,1
144259.62,0.0,0.0,0
132058.52,474.0,0.0,1
127618.11,18720.0,0.0,0
253093.56,0.0,0.0,0
723742.94,82154.43,0.0,0
693123.61,50489.0,0.0,1
133801.68,19364.0,0.0,0
90453.59,0.0,0.0,0
154597.74,21564.0,0.0,0
1898424.11,50056.0,0.0,1
64137.51,31791.0,0.0,0
1417858.63,6634.0,0.0,1
32891.02,0.0,0.0,0
46477.19,0.0,0.0,0
224322.05,0.0,0.0,0
832871.41,93556.0,0.0,1
282406.72,915.0,0.0,0
365744.63,0.0,0.0,0
707339.95,0.0,0.0,0
124686.94,51876.0,0.0,0
32584.72,0.0,0.0,0
11137.88,0.0,0.0,0
192452.85,165.0,0.0,0
365057.77,0.0,0.0,0
60602.33,0.0,0.0,0
41254.88,0.0,0.0,0
476054.12,0.0,0.0,1
253893.51,0.0,0.0,0
295572.73,0.0,0.0,1
147371.75,0.0,0.0,1
41210.86,343698.49,302487.63,0
188495.24,11587.0,0.0,0
114305.11,136340.0,22034.89,0
832556.59,19422.0,0.0,1
51470.41,3988.0,0.0,0
148066.97,155243.0,7176.03,0
57054.49,0.0,0.0,1
201054.15,275169.0,74114.85,0
140824.46,0.0,0.0,1
30329.3,720.0,0.0,0
600188.07,216673.0,0.0,0
153528.24,48891.0,0.0,0
81912.62,20412.69,0.0,0
349654.62,0.0,0.0,0
10741.03,39704.0,28962.97,0
287798.93,0.0,0.0,0
49808.03,0.0,0.0,0
67619.24,38473.0,0.0,0
64055.2,0.0,0.0,0
227459.1,0.0,0.0,0
108556.52,0.0,0.0,0
4992.03,5820.8,828.77,0
161604.6,21328.28,0.0,1
166779.51,0.0,0.0,0
171273.15,0.0,0.0,0
173798.85,0.0,0.0,0
163489.9,50634.0,0.0,0
197060.35,3041.0,0.0,1
210587.37,204591.0,0.0,0
67438.99,47.0,0.0,0
459454.85,246385.0,0.0,1
157688.18,0.0,0.0,0
167720.06,4359.0,0.0,0
141100.52,24451.0,0.0,0
333633.64,0.0,0.0,0
213707.57,120500.0,0.0,0
99536.76,13105.0,0.0,0
49830.35,0.0,0.0,0
29049.83,1060.0,0.0,0
68560.09,24138.59,0.0,0
1232121.17,196055.0,0.0,1
82891.9,69.0,0.0,0
27051.95,18219.0,0.0,1
1321489.15,90105.0,0.0,1
246902.43,0.0,0.0,0
244948.94,0.0,0.0,1
246065.05,25335.0,0.0,0
174695.27,26360.0,0.0,0
258014.34,20468.0,0.0,0
584082.67,0.0,0.0,1
125731.82,0.0,0.0,0
188200.55,0.0,0.0,0
416940.3,107534.0,0.0,0
102266.6,51545.0,0.0,0
661.85,21191.0,20529.15,0
182843.0,475405.97,292562.97,0
112156.6,65631.0,0.0,0
157609.84,170642.0,13032.16,0
151236.53,0.0,0.0,0
25243.43,877741.0,852497.57,0
240633.9,0.0,0.0,0
287952.47,0.0,0.0,0
294081.48,0.0,0.0,0
149537.58,0.0,0.0,1
183435.31,34399.72,0.0,0
167805.25,0.0,0.0,0
616355.91,0.0,0.0,1
339038.47,0.0,0.0,0
167522.03,683.0,0.0,0
296557.31,51594.0,0.0,0
292077.3,30414.0,0.0,0
122499.2,417892.0,295392.8,0
184886.29,0.0,0.0,0
108123.38,0.0,0.0,1
